municipio,ano,soy_area_ha,NDVI_mean,NDVI_max,EVI_mean,EVI_max,precip_total,temp_mean,temp_max,srad_mean,etp_total,cod_ibge7,rendimento_kg_ha
Santana Do Araguaia,2005,1319.525415313674,0.5762050251256281,0.8619336683417087,0.4066127560881332,0.7489778894472362,1719.472011841051,25.3286731147754,29.4010143149904,17.01650784479313,1843.124551115778,1506708,3300
Santarem,2005,4471.27618802807,0.4224596727965172,0.8495677283013225,0.3012937928970845,0.684345319269635,1667.281924706572,26.29740610484785,29.57287198836312,16.46846462490419,1918.577837194508,1506807,3000
Ulianopolis,2005,2746.026598754851,0.4308709014966938,0.8692886877828043,0.3159736860424642,0.7382848416289597,1439.937089021357,26.22263428587926,30.63219953574269,17.56264741334026,2580.782927144241,1508126,3290
Belterra,2006,3269.430811661593,0.453278128558249,0.842149416204117,0.328057451121679,0.7015991492611804,2265.468236321994,25.58565325713349,28.25820506575545,14.72631649860985,1128.78766182444,1501451,2400
Conceicao Do Araguaia,2006,167.4688546081543,0.5805866071428571,0.8100187500000001,0.4016870535714286,0.7153687500000002,1691.970935812552,25.66073285561801,29.56829344032149,16.68100823621332,1171.598723264805,1502707,3000
Dom Eliseu,2006,3058.150304833996,0.4581720779220779,0.867116322314049,0.3401942296340025,0.7827491735537191,2077.520258472672,25.05329009005168,29.22300479294945,15.74942372828523,2312.082971427085,1502939,3300
Floresta Do Araguaia,2006,135.9138111572269,0.5914678571428573,0.87346875,0.4135160714285714,0.6998562500000001,1714.19328576306,25.55660834050554,29.35255110230559,16.52398709165139,1154.823263166566,1503044,3000
Novo Progresso,2006,79.79178285522475,0.5880375,0.850375,0.4589223214285715,0.8178625,2134.654602496388,23.9940609620658,28.07855057320987,15.60768350320389,2039.899920904644,1505031,2720
Paragominas,2006,10063.98559877731,0.4696296985334057,0.8583155893536131,0.347228530689842,0.7414082382762983,1935.490473022291,25.47459994809458,29.82771027945073,15.95587219146709,2673.624435440125,1505502,3000
Redencao,2006,662.5452630065887,0.4957498015873014,0.8184620370370369,0.3285378306878307,0.6007925925925927,1799.493877057351,25.06075421435851,28.94366932797471,16.38812790546036,1165.911770052466,1506138,2400
Santa Maria Das Barreiras,2006,378.9715061462405,0.5338416666666667,0.7633939393939396,0.3522280303030305,0.5885409090909088,1774.778433963013,25.0002589424046,28.93029398440036,16.41457783759039,1480.037626650543,1506583,3000
Santana Do Araguaia,2006,2166.358687425312,0.5756051116408598,0.8677255694185098,0.4121388005722645,0.731694968897558,1762.750278136178,24.96938045209469,28.94936949070129,16.46671281752062,1706.578732327177,1506708,3300
Santarem,2006,8979.44474037108,0.4373539512812281,0.8455267396875706,0.3242433197624462,0.7222233248864555,2239.19176004396,25.42683658313709,28.52887367325877,14.68082590214462,1564.777388829883,1506807,3000
Ulianopolis,2006,4257.245764532497,0.4302831639910591,0.871396586059744,0.3243281040438933,0.7859465149359884,1856.859917387804,25.36743146285905,29.51126962157599,15.89318272418066,2046.494400565099,1508126,2911
Uruara,2006,71.31100551757812,0.4413126984126984,0.7617555555555556,0.311797619047619,0.6271,2127.85995848679,24.42436473517302,28.34667741130598,14.1196194185845,1986.192622404727,1508159,2600
Belterra,2007,4260.877663328002,0.4040581106722764,0.805180180046974,0.2870585732633751,0.6437242409422043,1573.437033370449,26.07034077426054,28.771923417608,16.30166084328934,1287.232995679417,1501451,2700
Conceicao Do Araguaia,2007,145.1522945373534,0.5836241071428572,0.8007875,0.3947892857142857,0.63745625,1355.836290457596,26.16743501724231,30.24220068261165,18.37706457868433,1342.28546693538,1502707,3000
Dom Eliseu,2007,3755.963753222673,0.4710453206034889,0.881145709570956,0.3628829915134373,0.8043160066006597,1405.707812709318,25.54139831938261,29.83139701983993,16.90365931363259,2652.301460047027,1502939,3300
Floresta Do Araguaia,2007,27.02129510498044,0.5517809523809525,0.7147333333333332,0.3544190476190476,0.5131666666666667,1348.626269978403,25.96742964569169,29.8689141670251,18.01127257237861,1285.602161789653,1503044,3000
Novo Progresso,2007,38.70266647338867,0.6345464285714286,0.9231,0.4556821428571429,0.7686,1873.724339368036,24.46123200352611,28.73414268004918,16.87111538880798,2392.935527852118,1505031,3000
Paragominas,2007,9000.864811627147,0.4733889523135988,0.8514558698727033,0.3520697413618914,0.7215019801980196,1643.830560941992,26.04643351755715,30.57212377225002,16.99564269069348,3150.682580982886,1505502,3500
Redencao,2007,788.1775708679126,0.561751218161683,0.8371302325581393,0.3740792912513844,0.650228682170543,1348.397469586459,25.55029631121034,29.63124792615361,18.03889321115795,1336.480824220315,1506138,2400
Santa Maria Das Barreiras,2007,1290.301743988034,0.5398122677770657,0.8212632286995515,0.3669475016015375,0.6639313901345291,1325.784962486358,25.53781738654921,29.76624869286872,18.15537924674701,1772.117136001517,1506583,3000
Santana Do Araguaia,2007,3453.888222025838,0.6195970937328371,0.8917246895667928,0.441157664770013,0.7715632959684188,1283.097038949202,25.50597543390889,29.77568236773638,18.23043594578979,2067.165995700204,1506708,3300
Santarem,2007,11931.778057191,0.4236707223068846,0.833436491356371,0.3043978914724985,0.6864789625530782,1703.680075227422,25.95837493309662,29.10969907799895,16.31575364232587,1832.481380952618,1506807,2400
Ulianopolis,2007,4961.50909774774,0.4398310066883903,0.8677112845138062,0.3169421797290343,0.6945941176470589,1269.912599631507,25.91750104622457,30.26227381571092,17.03729211835793,2409.164775112481,1508126,2990
Uruara,2007,324.1490858530075,0.3771589285714286,0.7365340909090908,0.269761525974026,0.5740113636363638,1425.656478875009,24.89833316087421,28.85119871865425,15.37800043187217,2323.471992843341,1508159,2312
Agua Azul Do Norte,2008,13.58317855224609,0.6730071428571429,0.8704000000000001,0.4992214285714285,0.7947000000000001,1775.621745110697,24.25320857347904,28.07600151811441,16.46308318634226,1131.214950450705,1500347,3625
Belterra,2008,3645.497319495863,0.4348609576370981,0.8306341236490475,0.3216508863841087,0.7029697702522695,2059.798771680236,25.44766107500242,28.08978143832474,15.32342733463004,1167.961943112179,1501451,2700
Conceicao Do Araguaia,2008,127.1843214904784,0.6403769841269841,0.9005777777777779,0.4514936507936508,0.8117666666666667,1734.758259862517,25.62936844236062,29.60982804873515,17.51843956793683,1242.708536370863,1502707,3000
Dom Eliseu,2008,4372.666146899389,0.4770830767651892,0.883980747126436,0.3613061986863713,0.8203856321839086,2052.811908695458,25.05489656827055,29.39336902396722,16.44763042842784,2563.857481729462,1502939,2880
Paragominas,2008,10912.29403197629,0.4624288487005465,0.8660479721900344,0.3429749462009599,0.7745578215527238,2009.327797242312,25.44872472793209,29.95193885273273,16.58003738983411,2943.906500181242,1505502,3000
Redencao,2008,804.0397021953947,0.5717537244897956,0.851382142857143,0.3952434183673471,0.7089292857142859,1727.025207087813,25.00629974838813,28.98698108793754,16.98582716164043,1228.480030911973,1506138,2400
Rondon Do Para,2008,22.82430561523437,0.4131071428571428,0.6686500000000001,0.2692839285714286,0.4813499999999999,2168.408268309948,24.95895554181252,29.10109217259026,16.2632316874044,2091.07249786689,1506187,3000
Santa Maria Das Barreiras,2008,1600.645385004587,0.6013169876939538,0.8688726591760295,0.421665864098448,0.7371078651685394,1638.516815267706,25.00926120251292,29.0848397696391,17.14911715644529,1597.630107721403,1506583,3000
Santana Do Araguaia,2008,4114.075707633166,0.6433697472692226,0.8906001499250379,0.4519914114371383,0.7647569715142429,1562.377847239761,24.99534152408891,29.12173739696519,17.29337082279025,1865.907245334917,1506708,3300
Santarem,2008,9896.367320931862,0.4335649929499374,0.8306160418340257,0.3257803474120166,0.7089377808421042,2177.261526490368,25.32536909918735,28.45905989898349,15.34381292660318,1636.49002446761,1506807,2700
Ulianopolis,2008,5596.964152069026,0.455644790930881,0.8819860906217062,0.3359008580460631,0.7971759747102201,1964.709907098328,25.33800591120923,29.63391934792443,16.53896867252188,2241.702881681904,1508126,2900
Uruara,2008,404.2514047115314,0.4071086651053864,0.811550819672131,0.2949667447306792,0.6612836065573774,1949.740163384102,24.33092020909853,28.3869624155575,14.70097270300302,2144.545650665784,1508159,2400
Belterra,2009,4103.941584971422,0.4511583125305839,0.8076015225636884,0.3342393471773276,0.6742416677119736,2184.908027433728,25.70077943541217,28.31327428380867,15.30205848278325,1137.813768216703,1501451,2700
